Popularity Ranking,Common Name,Current Botanical Name,Plant Type,Height,Width,Growth Rate,Deciduous,Evergreen,Flowers,Flowering Season,Sun,Soil,Drainage,Water Requirement,Ease of Care,Max Summer Irrigation,Common uses,Availability in Nurseries,Plant URL,QR Codes
6440,Pungent Glossopetalon,Glossopetalon pungens,Shrub,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Glossopetalon-pungens-(),//legacy.calscape.org/qrcodes/Glossopetalon-pungens(192)
6441,,Calyptridium parryi var. nevadense,Annual Herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Calyptridium-parryi-var.-nevadense-(),//legacy.calscape.org/qrcodes/Calyptridium-parryi-var.-nevadense(192)
6442,,Triteleia ixioides ssp. unifolia,Perennial herb,,,,,,,,,,,,,Bee Gardens,Never or Almost Never Available,//legacy.calscape.org/Triteleia-ixioides-ssp.-unifolia-(),//legacy.calscape.org/qrcodes/Triteleia-ixioides-ssp.-unifolia(192)
6443,Banana Yucca,Yucca baccata var. baccata,"Shrub,Succulent",,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Yucca-baccata-var.-baccata-(),//legacy.calscape.org/qrcodes/Yucca-baccata-var.-baccata(192)
6444,Scott Valley Buckwheat,Eriogonum umbellatum var. lautum,Perennial herb,4 - 7.9 in(10.2 - 20.1 cm),,,,Yellow,,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Eriogonum-umbellatum-var.-lautum-(),//legacy.calscape.org/qrcodes/Eriogonum-umbellatum-var.-lautum(192)
6445,Delicate Carpet Clover,Trifolium monanthum ssp. tenerum,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Trifolium-monanthum-ssp.-tenerum-(),//legacy.calscape.org/qrcodes/Trifolium-monanthum-ssp.-tenerum(192)
6446,Redwool Plantain,Plantago eriopoda,Perennial herb,1.6 ft(0.49 m),,,,Red,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Plantago-eriopoda-(),//legacy.calscape.org/qrcodes/Plantago-eriopoda(192)
6447,Veined,Carex neurophora,Grasses,2 ft(0.6 m),,,,Brown,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Carex-neurophora-(),//legacy.calscape.org/qrcodes/Carex-neurophora(192)
6448,Torrey's Cryptantha,Cryptantha torreyana var. torreyana,Annual herb,0.33 - 1.3 ft(0.1 - 0.4 m),,,,White,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Cryptantha-torreyana-var.-torreyana-(),//legacy.calscape.org/qrcodes/Cryptantha-torreyana-var.-torreyana(192)
6449,,Anemone grayi,Perennial herb,0.1 - 1.3 ft(0.03 - 0.4 m),,,,White,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Anemone-grayi-(),//legacy.calscape.org/qrcodes/Anemone-grayi(192)
6450,Mount Diablo Buckwheat,Eriogonum truncatum,Annual herb,0.49 - 2.5 ft(0.15 - 0.8 m),,,,"Cream,Pink,White,Purple",,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Eriogonum-truncatum-(),//legacy.calscape.org/qrcodes/Eriogonum-truncatum(192)
6451,Conifer Broomrape,Orobanche pinorum,Perennial herb,4 - 11.8 in(10.2 - 30 cm),,,,"Yellow,Purple,Brown",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Orobanche-pinorum-(),//legacy.calscape.org/qrcodes/Orobanche-pinorum(192)
6452,Mexican Hedgenettle,Stachys mexicana,Perennial herb,1.6 - 4.9 ft(0.49 - 1.5 m),,,,,,,,,,,,Hummingbird Gardens,Never or Almost Never Available,//legacy.calscape.org/Stachys-mexicana-(),//legacy.calscape.org/qrcodes/Stachys-mexicana(192)
6453,Longspine Horsebrush,Tetradymia axillaris var. axillaris,Shrub,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Tetradymia-axillaris-var.-axillaris-(),//legacy.calscape.org/qrcodes/Tetradymia-axillaris-var.-axillaris(192)
6454,Small Coastal Germander,Teucrium cubense,Annual herb,,,,,"White,Blue",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Teucrium-cubense-(),//legacy.calscape.org/qrcodes/Teucrium-cubense(192)
6455,Macoun's Buttercup,Ranunculus macounii,"Perennial herb,Annual herb",0.7 - 1 ft(0.21 - 0.3 m),,Moderate,,Yellow,Summer,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Ranunculus-macounii-(),//legacy.calscape.org/qrcodes/Ranunculus-macounii(192)
6456,Tahquitz Ivesia,Ivesia callida,Perennial herb,0.8 - 5.9 in(2 - 15 cm),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Ivesia-callida-(),//legacy.calscape.org/qrcodes/Ivesia-callida(192)
6457,Dwarf Germander,Teucrium cubense ssp. depressum,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Teucrium-cubense-ssp.-depressum-(),//legacy.calscape.org/qrcodes/Teucrium-cubense-ssp.-depressum(192)
6458,Napa Bluecurls,Trichostema ruygtii,Annual herb,1.6 ft(0.49 m),,,Evergreen,Lavender,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Trichostema-ruygtii-(),//legacy.calscape.org/qrcodes/Trichostema-ruygtii(192)
6459,Hall's Suncup,Camissoniopsis pallida ssp. hallii,Annual herb,,,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Camissoniopsis-pallida-ssp.-hallii-(),//legacy.calscape.org/qrcodes/Camissoniopsis-pallida-ssp.-hallii(192)
6460,Cinquefoil Tansy,Sphaeromeria potentilloides var. potentilloides,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Sphaeromeria-potentilloides-var.-potentilloides-(),//legacy.calscape.org/qrcodes/Sphaeromeria-potentilloides-var.-potentilloides(192)
6461,Allen's Pentachaeta,Pentachaeta aurea ssp. allenii,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Pentachaeta-aurea-ssp.-allenii-(),//legacy.calscape.org/qrcodes/Pentachaeta-aurea-ssp.-allenii(192)
6462,Canadian Sandspurry,Spergularia canadensis,Annual herb,,,,,"Pink,White,Red,Brown",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Spergularia-canadensis-(),//legacy.calscape.org/qrcodes/Spergularia-canadensis(192)
6463,Ramshaw Meadows Abronia,Abronia alpina,Perennial Herb,,,,,"Pink,White,Lavender",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Abronia-alpina-(),//legacy.calscape.org/qrcodes/Abronia-alpina(192)
6464,Kern River Evening-primrose,Camissonia integrifolia,Annual herb,11.8 in(30 cm),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Camissonia-integrifolia-(),//legacy.calscape.org/qrcodes/Camissonia-integrifolia(192)
6465,Bellinger's Meadowfoam,Limnanthes floccosa ssp. bellingeriana,Annual herb,,,,,White,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Limnanthes-floccosa-ssp.-bellingeriana-(),//legacy.calscape.org/qrcodes/Limnanthes-floccosa-ssp.-bellingeriana(192)
6466,Sea Blush,Plectritis congesta ssp. congesta,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Plectritis-congesta-ssp.-congesta-(),//legacy.calscape.org/qrcodes/Plectritis-congesta-ssp.-congesta(192)
6467,Largeflower Hawksbeard,Crepis occidentalis ssp. costata,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Crepis-occidentalis-ssp.-costata-(),//legacy.calscape.org/qrcodes/Crepis-occidentalis-ssp.-costata(192)
6468,Stonecrop Phacelia,Phacelia saxicola,Annual herb,1.9 - 5.9 in(4.8 - 15 cm),,,,Pink,,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Phacelia-saxicola-(),//legacy.calscape.org/qrcodes/Phacelia-saxicola(192)
6469,Rayless Mountain Ragwort,Packera indecora,Perennial herb,4 in(10.2 cm),,,,Orange,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Packera-indecora-(),//legacy.calscape.org/qrcodes/Packera-indecora(192)
6470,Cleveland's Lip Fern,Myriopteris clevelandii,Fern,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Myriopteris-clevelandii-(),//legacy.calscape.org/qrcodes/Myriopteris-clevelandii(192)
6471,Santa Barbara Island Buckwheat,Eriogonum giganteum var. compactum,Shrub,1.3 - 3.3 ft(0.4 - 1 m),,,,"Cream,Pink,White",,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Eriogonum-giganteum-var.-compactum-(),//legacy.calscape.org/qrcodes/Eriogonum-giganteum-var.-compactum(192)
6472,Dwarf,Sorbus sitchensis var. grayi,Shrub,15 ft(4.6 m),,Slow,,White,Spring,"Full Sun,Part Shade","Adaptable, tolerant of sand, loam and clay",,,,,,Never or Almost Never Available,//legacy.calscape.org/Sorbus-sitchensis-var.-grayi-(),//legacy.calscape.org/qrcodes/Sorbus-sitchensis-var.-grayi(192)
6473,Ballhead Sandwort,Eremogone congesta var. simulans,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Eremogone-congesta-var.-simulans-(),//legacy.calscape.org/qrcodes/Eremogone-congesta-var.-simulans(192)
6474,Fendler's Groundcherry,Physalis hederifolia var. fendleri,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Physalis-hederifolia-var.-fendleri-(),//legacy.calscape.org/qrcodes/Physalis-hederifolia-var.-fendleri(192)
6475,,Nama demissa,Annual herb,1.2 - 7.9 in(3 - 20.1 cm),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Nama-demissa-(),//legacy.calscape.org/qrcodes/Nama-demissa(192)
6476,,Nama demissa var. demissa,Annual herb,1.2 - 7.9 in(3 - 20.1 cm),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Nama-demissa-var.-demissa-(),//legacy.calscape.org/qrcodes/Nama-demissa-var.-demissa(192)
6477,Howell's Bluegrass,Poa howellii,Grasses,2.6 ft(0.8 m),,,,Brown,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Poa-howellii-(),//legacy.calscape.org/qrcodes/Poa-howellii(192)
6478,Alkali Pepperweed,Lepidium dictyotum,Annual herb,,,,,White,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Lepidium-dictyotum-(),//legacy.calscape.org/qrcodes/Lepidium-dictyotum(192)
6479,Jones' Cryptantha,Cryptantha muricata var. jonesii,Annual herb,0.7 - 3.3 ft(0.21 - 1 m),,,,White,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Cryptantha-muricata-var.-jonesii-(),//legacy.calscape.org/qrcodes/Cryptantha-muricata-var.-jonesii(192)
6480,San Bernardino Gilia,Gilia leptantha ssp. leptantha,Annual herb,,,,,"Lavender,Purple",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Gilia-leptantha-ssp.-leptantha-(),//legacy.calscape.org/qrcodes/Gilia-leptantha-ssp.-leptantha(192)
6481,Leafy Pondweed,Potamogeton foliosus,Perennial herb,2.5 ft(0.8 m),,,,Brown,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Potamogeton-foliosus-(),//legacy.calscape.org/qrcodes/Potamogeton-foliosus(192)
6482,Hillside Gooseberry,Ribes californicum var. hesperium,Shrub,4.9 ft(1.5 m),,,Winter Deciduous,"Pink,White,Red",,"Full Sun,Part Shade",,,,,,"Hummingbird Gardens,Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Ribes-californicum-var.-hesperium-(),//legacy.calscape.org/qrcodes/Ribes-californicum-var.-hesperium(192)
6483,Saltmarsh Aster,Symphyotrichum subulatum var. parviflorum,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Symphyotrichum-subulatum-var.-parviflorum-(),//legacy.calscape.org/qrcodes/Symphyotrichum-subulatum-var.-parviflorum(192)
6484,Sticky Cinquefoil,Drymocallis glandulosa var. reflexa,Perennial herb,0.49 - 2.6 ft(0.15 - 0.8 m),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Drymocallis-glandulosa-var.-reflexa-(),//legacy.calscape.org/qrcodes/Drymocallis-glandulosa-var.-reflexa(192)
6485,Erect Goldenaster,Heterotheca sessiliflora ssp. fastigiata,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Heterotheca-sessiliflora-ssp.-fastigiata-(),//legacy.calscape.org/qrcodes/Heterotheca-sessiliflora-ssp.-fastigiata(192)
6486,Orcutt's Quillwort,Isoetes orcuttii,Fern,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Isoetes-orcuttii-(),//legacy.calscape.org/qrcodes/Isoetes-orcuttii(192)
6487,Rigid Fiddleneck,Amsinckia retrorsa,Annual herb,0.7 - 3.9 ft(0.21 - 1.2 m),,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Amsinckia-retrorsa-(),//legacy.calscape.org/qrcodes/Amsinckia-retrorsa(192)
6488,Pinyon Goosefoot,Chenopodium atrovirens,Annual herb,0.23 - 2 ft(0.07 - 0.6 m),,,,Green,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Chenopodium-atrovirens-(),//legacy.calscape.org/qrcodes/Chenopodium-atrovirens(192)
6489,Zigzag Larkspur,Delphinium patens ssp. montanum,Perennial herb,,,,,Blue,,,,,,,,"Hummingbird Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Delphinium-patens-ssp.-montanum-(),//legacy.calscape.org/qrcodes/Delphinium-patens-ssp.-montanum(192)
6490,Texas Bergia,Bergia texana,Annual herb,,,,,"White,Green",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Bergia-texana-(),//legacy.calscape.org/qrcodes/Bergia-texana(192)
6491,Rayless Goldenhead,Acamptopappus sphaerocephalus var. hirtellus,Shrub,,,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Acamptopappus-sphaerocephalus-var.-hirtellus-(),//legacy.calscape.org/qrcodes/Acamptopappus-sphaerocephalus-var.-hirtellus(192)
6492,Wheeler's Spineflower,Chorizanthe wheeleri,Annual herb,0.24 - 1 in(0.6 - 2.5 cm),,,,Pink,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Chorizanthe-wheeleri-(),//legacy.calscape.org/qrcodes/Chorizanthe-wheeleri(192)
6493,Western Quillwort,Isoetes occidentalis,Fern,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Isoetes-occidentalis-(),//legacy.calscape.org/qrcodes/Isoetes-occidentalis(192)
6494,Showy Prickly-nut Cryptantha,Cryptantha muricata var. muricata,Annual herb,0.33 - 2 ft(0.1 - 0.6 m),,,,White,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Cryptantha-muricata-var.-muricata-(),//legacy.calscape.org/qrcodes/Cryptantha-muricata-var.-muricata(192)
6495,Aridland Goosefoot,Chenopodium desiccatum,Annual herb,0.39 - 1.2 ft(0.12 - 0.37 m),,,,Green,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Chenopodium-desiccatum-(),//legacy.calscape.org/qrcodes/Chenopodium-desiccatum(192)
6496,Southern Mountains Skullcap,Scutellaria bolanderi ssp. austromontana,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Scutellaria-bolanderi-ssp.-austromontana-(),//legacy.calscape.org/qrcodes/Scutellaria-bolanderi-ssp.-austromontana(192)
6497,Northern Sierra Daisy,Erigeron petrophilus var. sierrensis,Perennial herb,,,,,Yellow,,,,,,,,Bee Gardens,Never or Almost Never Available,//legacy.calscape.org/Erigeron-petrophilus-var.-sierrensis-(),//legacy.calscape.org/qrcodes/Erigeron-petrophilus-var.-sierrensis(192)
6498,,Polygonum sawatchense,Annual herb,0.13 - 1.6 ft(0.04 - 0.49 m),,,,"White,Green,Red",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Polygonum-sawatchense-(),//legacy.calscape.org/qrcodes/Polygonum-sawatchense(192)
6499,Tehama County Western Flax,Hesperolinon tehamense,Annual herb,1.6 ft(0.49 m),,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Hesperolinon-tehamense-(),//legacy.calscape.org/qrcodes/Hesperolinon-tehamense(192)
6500,Northern Starwort,Stellaria calycantha,Perennial herb,,,,,"White,Green",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Stellaria-calycantha-(),//legacy.calscape.org/qrcodes/Stellaria-calycantha(192)
6501,Lyon's Phacelia,Phacelia lyonii,Annual herb,1 - 3.9 ft(0.3 - 1.2 m),,,,White,,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Phacelia-lyonii-(),//legacy.calscape.org/qrcodes/Phacelia-lyonii(192)
6502,Alpine Bedstraw,Galium hypotrichium ssp. hypotrichium,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Galium-hypotrichium-ssp.-hypotrichium-(),//legacy.calscape.org/qrcodes/Galium-hypotrichium-ssp.-hypotrichium(192)
6503,,Pleuropogon californicus var. californicus,Grasses,,,,,Brown,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Pleuropogon-californicus-var.-californicus-(),//legacy.calscape.org/qrcodes/Pleuropogon-californicus-var.-californicus(192)
6504,Leafy Pondweed,Potamogeton foliosus ssp. foliosus,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Potamogeton-foliosus-ssp.-foliosus-(),//legacy.calscape.org/qrcodes/Potamogeton-foliosus-ssp.-foliosus(192)
6505,Stebbin's Bluegrass,Poa stebbinsii,Grasses,,,,,Brown,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Poa-stebbinsii-(),//legacy.calscape.org/qrcodes/Poa-stebbinsii(192)
6506,Baja Navarretia,Navarretia peninsularis,Annual herb,1.2 - 9.8 in(3 - 24.9 cm),,,,Lavender,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Navarretia-peninsularis-(),//legacy.calscape.org/qrcodes/Navarretia-peninsularis(192)
6507,Many-headed Malacothrix,Malacothrix foliosa ssp. polycephala,Annual herb,,,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Malacothrix-foliosa-ssp.-polycephala-(),//legacy.calscape.org/qrcodes/Malacothrix-foliosa-ssp.-polycephala(192)
6508,Beach Blue Grass,Poa confinis,Grasses,11.8 in(30 cm),,,,Brown,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Poa-confinis-(),//legacy.calscape.org/qrcodes/Poa-confinis(192)
6509,Branched Tidy-lupine,Lupinus lepidus var. ramosus,Perennial Herb,5.2 - 11.8 in(13.2 - 30 cm),,,,"Blue,Lavender,Purple",,,,,,,,Bee Gardens,Never or Almost Never Available,//legacy.calscape.org/Lupinus-lepidus-var.-ramosus-(),//legacy.calscape.org/qrcodes/Lupinus-lepidus-var.-ramosus(192)
6510,Ahart Rose,Rosa pisocarpa ssp. ahartii,Shrub,,,,,Pink,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Rosa-pisocarpa-ssp.-ahartii-(),//legacy.calscape.org/qrcodes/Rosa-pisocarpa-ssp.-ahartii(192)
6511,Sonoran Maiden Fern,Thelypteris puberula var. sonorensis,Fern,3 ft (0.9 m),3 ft (0.9 m),,,,,"Full Sun,Part Shade",,,Moderate - High,,,"Bogs and Ponds,Groundcovers",Never or Almost Never Available,//legacy.calscape.org/Thelypteris-puberula-var.-sonorensis-(),//legacy.calscape.org/qrcodes/Thelypteris-puberula-var.-sonorensis(192)
6512,Santa Rosa Basalt Brodiaea,Brodiaea santarosae,Perennial herb,,,,,"Blue,Lavender,Purple",,,,,,,,Butterfly Gardens,Never or Almost Never Available,//legacy.calscape.org/Brodiaea-santarosae-(),//legacy.calscape.org/qrcodes/Brodiaea-santarosae(192)
6513,Baker's Meadowfoam,Limnanthes bakeri,Annual herb,,,,,"White,Yellow",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Limnanthes-bakeri-(),//legacy.calscape.org/qrcodes/Limnanthes-bakeri(192)
6514,Pale Agoseris,Agoseris glauca var. glauca,Perennial herb,,,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Agoseris-glauca-var.-glauca-(),//legacy.calscape.org/qrcodes/Agoseris-glauca-var.-glauca(192)
6515,Scrub Gilia,Gilia malior,Annual herb,1.9 - 7.9 in(4.8 - 20.1 cm),,,,"Lavender,Purple",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Gilia-malior-(),//legacy.calscape.org/qrcodes/Gilia-malior(192)
6516,Brown's Brush Pea,Lathyrus brownii,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Lathyrus-brownii-(),//legacy.calscape.org/qrcodes/Lathyrus-brownii(192)
6517,Mexican Panicgrass,Panicum hirticaule,Grasses,0.33 - 2.6 ft(0.1 - 0.8 m),,,,Brown,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Panicum-hirticaule-(),//legacy.calscape.org/qrcodes/Panicum-hirticaule(192)
6518,Geysers Panicum,Panicum acuminatum var. thermale,Grasses,,,,,Brown,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Panicum-acuminatum-var.-thermale-(),//legacy.calscape.org/qrcodes/Panicum-acuminatum-var.-thermale(192)
6519,Smooth-seed Pygmyweed,Crassula solieri,"Annual herb,Succulent",0.8 - 2.8 in(2 - 7.1 cm),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Crassula-solieri-(),//legacy.calscape.org/qrcodes/Crassula-solieri(192)
6520,Southern Waternymph,Najas guadalupensis,Annual herb,1 ft(0.3 m),,Moderate,,Green,Summer,,"Adaptable, tolerant of sand, loam and clay",,,,,,Never or Almost Never Available,//legacy.calscape.org/Najas-guadalupensis-(),//legacy.calscape.org/qrcodes/Najas-guadalupensis(192)
6521,Modoc County Knotweed,Polygonum polygaloides ssp. esotericum,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Polygonum-polygaloides-ssp.-esotericum-(),//legacy.calscape.org/qrcodes/Polygonum-polygaloides-ssp.-esotericum(192)
6522,Howell's Clover,Trifolium howellii,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Trifolium-howellii-(),//legacy.calscape.org/qrcodes/Trifolium-howellii(192)
6523,Emory's Globemallow,Sphaeralcea emoryi var. emoryi,Perennial herb,6.9 ft(2.1 m),,,,Orange,,,,,,,,Bee Gardens,Never or Almost Never Available,//legacy.calscape.org/Sphaeralcea-emoryi-var.-emoryi-(),//legacy.calscape.org/qrcodes/Sphaeralcea-emoryi-var.-emoryi(192)
